"","1 AV","1 OPC","1 CMD","2 AV","2 OPC","2 EMD","3 AV","3 OPC","3 HMD"
"3471",0.710378722450907,13,0.000573509878257944,0.710378722450907,13,0.00620945844134345,0.618980983324857,15.6,0.0079466706690404
"3472",0.710378722450907,13,0.000594908684632459,0.710378722450907,13,0.0288281163456061,0.618980983324857,15.6,0.00387887328334777
"3473",0.710378722450907,13,0.00104251344157659,0.710378722450907,13,0.0323495991067418,0.618980983324857,15.6,0.0180054689077099
"3474",0.000236449097680618,0,0.000250140227233764,0.000236449097680618,0,0.000162331041685324,0.618980983324857,15.6,0.003605357240519
"3475",0.710378722450907,13,0.00333772838947099,0.710378722450907,13,0.11272765912912,0.618980983324857,15.6,0.0204138594988439
"3476",0.710378722450907,13,0.00390043123658802,0.710378722450907,13,0.183301474676835,0.618980983324857,15.6,0.00210483035535274
"3477",0.764054137642319,14.95,0.00010947417428878,0.764054137642319,14.95,0.0105168180402586,0.618980983324857,15.6,0.00807424487689105
"3478",0.764054137642319,14.95,0.000535356909798279,0.764054137642319,14.95,0.0230448622019524,0.618980983324857,15.6,0.00832440892126079
"3479",0.764054137642319,14.95,0.000315420395372704,0.764054137642319,14.95,0.00826997144251459,0.618980983324857,15.6,0.00152178604670083
"3480",0.433750664907721,10.4,0.000302751681139204,0.433750664907721,10.4,0.00173869887579397,0.187574616707844,6.75,0.00334866791241288
"3481",0.764054137642319,14.95,0.000271906579473567,0.764054137642319,14.95,0.00220607185837097,0.618980983324857,15.6,0.0051290242138399
"3482",0.764054137642319,14.95,3.88246646472669e-06,0.764054137642319,14.95,0.00231605354140591,0.618980983324857,15.6,0.00814174510188089
"3483",0.764054137642319,14.95,0.00060430477689984,0.764054137642319,14.95,0.0029950556740372,0.618980983324857,15.6,0.00152329255587114
"3484",0.764054137642319,14.95,0.000608929530091227,0.764054137642319,14.95,0.00778138707017723,0.618980983324857,15.6,0.00384081105146453
"3485",0.764054137642319,14.95,0.000272518882659891,0.764054137642319,14.95,0.00468222368438487,0.618980983324857,15.6,0.0223474005132061
"3486",0.000236449097680618,0,-8.23506574392295e-05,0.000236449097680618,0,-0.000101484225460456,0.618980983324857,15.6,0.0204172848717266
"3487",0.764054137642319,14.95,0.000388778248332049,0.764054137642319,14.95,0.0257872164750584,0.618980983324857,15.6,0.00157351557660798
"3488",0.764054137642319,14.95,2.3732628771553e-05,0.764054137642319,14.95,0.00395101991598447,0.618980983324857,15.6,0.0075681693929914
"3489",0.764054137642319,14.95,0.000192777421198205,0.764054137642319,14.95,0.00261899443437824,0.618980983324857,15.6,0.00841855528628401
"3490",0.764054137642319,14.95,0.00255592382534025,0.764054137642319,14.95,0.207147136404913,0.618980983324857,15.6,0.00537609270901248
"3491",0.190680231016716,11.55,0.000172747793446795,0.190680231016716,11.55,0.00924836033062004,0.187574616707844,6.75,0.00296063964111349
"3492",0.764054137642319,14.95,0.000429742197214101,0.764054137642319,14.95,0.00236449940124185,0.618980983324857,15.6,0.00277712144712191
"3493",0.764054137642319,14.95,0.000153694698507431,0.764054137642319,14.95,0.00394967264697411,0.618980983324857,15.6,0.00847886701555745
"3494",0.764054137642319,14.95,0.000221609550274029,0.764054137642319,14.95,0.00375707341910278,0.618980983324857,15.6,0.00192644847344349
